1753085948.9088144,80.92,2025-07-21 13:49:09
1753085949.153062,76.29,2025-07-21 13:49:09
1753085949.153062,60.31,2025-07-21 13:49:09
1753085949.3980196,1322.50,2025-07-21 13:49:09
1753085949.8131716,157.28,2025-07-21 13:49:09
1753085950.1105304,85.30,2025-07-21 13:49:10
1753085950.1105304,60.31,2025-07-21 13:49:10
1753085950.561793,1243.40,2025-07-21 13:49:10
1753085950.8498266,1269.74,2025-07-21 13:49:10
1753085950.900156,60.31,2025-07-21 13:49:10
1753085950.8498266,1317.27,2025-07-21 13:49:11
1753085957.7365394,242.33,2025-07-21 13:49:17
1753085957.8009782,162.25,2025-07-21 13:49:17
1753085957.7365394,159.10,2025-07-21 13:49:17
1753085957.9729095,226.12,2025-07-21 13:49:18
1753085957.9729095,135.00,2025-07-21 13:49:18
1753085957.8009782,100.62,2025-07-21 13:49:18
1753085957.7365394,221.60,2025-07-21 13:49:18
1753085957.9729095,81.12,2025-07-21 13:49:18
1753085958.19621,136.86,2025-07-21 13:49:18
1753085957.7365394,71.15,2025-07-21 13:49:18
1753085958.19621,248.52,2025-07-21 13:49:18
1753085957.7365394,503.12,2025-07-21 13:49:18
1753085957.7365394,90.00,2025-07-21 13:49:18
1753085958.19621,163.80,2025-07-21 13:49:18
1753085957.7365394,71.15,2025-07-21 13:49:19
1753085957.7365394,562.50,2025-07-21 13:49:19
1753085957.7365394,192.24,2025-07-21 13:49:19
1753085959.2256954,212.26,2025-07-21 13:49:19
1753085957.7365394,212.26,2025-07-21 13:49:19
1753085957.7365394,745.56,2025-07-21 13:49:19
1753085957.7365394,114.73,2025-07-21 13:49:19
1753085957.7365394,469.81,2025-07-21 13:49:19
1753085957.7365394,486.75,2025-07-21 13:49:19
1753085957.7365394,483.10,2025-07-21 13:49:20
1753085957.7365394,193.55,2025-07-21 13:49:20
1753085957.7365394,392.95,2025-07-21 13:49:20
1753085957.7365394,150.93,2025-07-21 13:49:20
1753085958.0893347,81.12,2025-07-21 13:49:20
1753085957.7365394,533.40,2025-07-21 13:49:20
1753085957.7365394,293.36,2025-07-21 13:49:20
1753085958.0893347,90.00,2025-07-21 13:49:21
1753085957.7365394,81.12,2025-07-21 13:49:21
1753085957.7365394,377.17,2025-07-21 13:49:21
1753085960.904683,92.77,2025-07-21 13:49:21
1753085957.7365394,163.80,2025-07-21 13:49:21
1753085958.0893347,999.16,2025-07-21 13:49:21
1753085957.7365394,131.20,2025-07-21 13:49:21
1753085958.0893347,63.64,2025-07-21 13:49:21
1753085957.7365394,407.49,2025-07-21 13:49:21
1753085957.7365394,383.16,2025-07-21 13:49:21
1753085958.0893347,1111.42,2025-07-21 13:49:22
1753085958.0893347,181.40,2025-07-21 13:49:22
1753085958.0893347,1080.47,2025-07-21 13:49:22
1753085958.0893347,877.50,2025-07-21 13:49:22
1753085958.0893347,902.53,2025-07-21 13:49:22
1753085958.0893347,112.50,2025-07-21 13:49:22
1753085958.0893347,420.33,2025-07-21 13:49:22
1753085958.0893347,324.50,2025-07-21 13:49:22
1753085962.488345,136.86,2025-07-21 13:49:22
1753085958.0893347,201.25,2025-07-21 13:49:22
1753085958.0893347,662.13,2025-07-21 13:49:22
1753085962.488345,92.77,2025-07-21 13:49:22
1753085962.488345,226.12,2025-07-21 13:49:23
1753085958.0893347,654.05,2025-07-21 13:49:23
1753085962.488345,63.64,2025-07-21 13:49:23
1753085958.0893347,292.50,2025-07-21 13:49:23
1753085962.488345,114.73,2025-07-21 13:49:23
1753085958.0893347,856.18,2025-07-21 13:49:23
1753085962.488345,878.65,2025-07-21 13:49:23
1753085958.0893347,100.62,2025-07-21 13:49:23
1753085958.0893347,790.39,2025-07-21 13:49:23
1753085963.892842,499.58,2025-07-21 13:49:24
1753085962.488345,92.77,2025-07-21 13:49:24
1753085958.0893347,517.99,2025-07-21 13:49:24
1753085964.0111516,81.12,2025-07-21 13:49:24
1753085958.0893347,114.73,2025-07-21 13:49:24
1753085958.0893347,498.06,2025-07-21 13:49:24
1753085962.488345,1080.23,2025-07-21 13:49:24
1753085962.488345,986.16,2025-07-21 13:49:24
1753085962.488345,1082.11,2025-07-21 13:49:24
1753085962.488345,229.46,2025-07-21 13:49:24
1753085962.488345,150.93,2025-07-21 13:49:24
1753085964.8231122,1075.54,2025-07-21 13:49:24
1753085962.488345,633.61,2025-07-21 13:49:25
1753085964.8231122,67.50,2025-07-21 13:49:25
1753085962.488345,181.40,2025-07-21 13:49:25
1753085962.488345,588.88,2025-07-21 13:49:25
1753085962.488345,293.36,2025-07-21 13:49:25
1753085964.8231122,81.12,2025-07-21 13:49:25
1753085962.488345,212.26,2025-07-21 13:49:25
1753085962.488345,884.68,2025-07-21 13:49:25
1753085962.488345,463.85,2025-07-21 13:49:25
1753085962.488345,481.52,2025-07-21 13:49:26
1753085962.488345,664.80,2025-07-21 13:49:26
1753085964.8231122,144.07,2025-07-21 13:49:26
1753085964.8231122,63.64,2025-07-21 13:49:26
1753085962.488345,388.41,2025-07-21 13:49:26
1753085962.488345,413.66,2025-07-21 13:49:26
1753085962.488345,644.30,2025-07-21 13:49:26
1753085962.488345,505.62,2025-07-21 13:49:26
1753085962.488345,131.20,2025-07-21 13:49:26
1753085964.8231122,92.77,2025-07-21 13:49:27
1753085962.488345,791.35,2025-07-21 13:49:27
1753085962.488345,293.36,2025-07-21 13:49:27
1753085964.8231122,114.73,2025-07-21 13:49:27
1753085962.488345,1050.54,2025-07-21 13:49:27
1753085962.488345,162.25,2025-07-21 13:49:27
1753085964.8231122,114.73,2025-07-21 13:49:27
1753085965.3491118,63.64,2025-07-21 13:49:27
1753085962.488345,144.07,2025-07-21 13:49:27
1753085962.488345,622.32,2025-07-21 13:49:27
1753085962.488345,274.65,2025-07-21 13:49:28
1753085962.488345,114.73,2025-07-21 13:49:28
1753085962.488345,270.00,2025-07-21 13:49:28
1753085962.488345,726.30,2025-07-21 13:49:28
1753085962.488345,112.50,2025-07-21 13:49:28
1753085962.488345,192.24,2025-07-21 13:49:28
1753085962.488345,162.25,2025-07-21 13:49:28
1753085962.488345,338.25,2025-07-21 13:49:29
1753085962.488345,790.39,2025-07-21 13:49:29
1753085962.488345,742.84,2025-07-21 13:49:29
1753085962.488345,273.72,2025-07-21 13:49:29
1753085962.488345,865.59,2025-07-21 13:49:29
1753085962.488345,192.24,2025-07-21 13:49:29
1753085962.488345,932.33,2025-07-21 13:49:29
1753085962.488345,63.64,2025-07-21 13:49:29
1753085962.488345,100.62,2025-07-21 13:49:29
1753085962.488345,163.80,2025-07-21 13:49:30
1753085962.488345,180.00,2025-07-21 13:49:30
1753085962.488345,880.09,2025-07-21 13:49:30
1753085962.488345,540.47,2025-07-21 13:49:30
1753085962.488345,614.13,2025-07-21 13:49:30
1753085962.488345,131.20,2025-07-21 13:49:30
1753085970.8193955,121.17,2025-07-21 13:49:30
1753085962.488345,926.88,2025-07-21 13:49:30
1753085970.9248428,185.54,2025-07-21 13:49:31
1753085962.488345,857.66,2025-07-21 13:49:31
1753085970.8193955,704.36,2025-07-21 13:49:31
1753085962.488345,112.50,2025-07-21 13:49:31
1753085962.488345,136.86,2025-07-21 13:49:31
1753085962.488345,181.40,2025-07-21 13:49:31
1753085962.488345,221.60,2025-07-21 13:49:31
1753085971.8089767,273.72,2025-07-21 13:49:31
1753085962.488345,295.94,2025-07-21 13:49:32
1753085971.8089767,410.59,2025-07-21 13:49:32
1753085962.488345,142.30,2025-07-21 13:49:32
1753085972.4433935,114.73,2025-07-21 13:49:32
1753085962.488345,127.28,2025-07-21 13:49:32
1753085962.488345,162.25,2025-07-21 13:49:32
1753085962.488345,292.50,2025-07-21 13:49:33
1753085962.488345,256.54,2025-07-21 13:49:33
1753085962.488345,181.40,2025-07-21 13:49:33
1753085973.3604534,95.46,2025-07-21 13:49:33
1753085962.488345,586.73,2025-07-21 13:49:33
1753085962.488345,383.16,2025-07-21 13:49:33
1753085973.3604534,150.93,2025-07-21 13:49:33
1753085973.77515,114.73,2025-07-21 13:49:34
1753085962.488345,262.39,2025-07-21 13:49:34
1753085962.488345,377.17,2025-07-21 13:49:34
1753085973.77515,121.17,2025-07-21 13:49:34
1753085962.488345,221.60,2025-07-21 13:49:34
1753085973.77515,131.20,2025-07-21 13:49:34
1753085962.488345,484.66,2025-07-21 13:49:34
1753085973.77515,142.30,2025-07-21 13:49:35
1753085973.77515,222.74,2025-07-21 13:49:35
1753085962.488345,190.92,2025-07-21 13:49:35
1753085973.77515,301.87,2025-07-21 13:49:35
1753085962.488345,150.93,2025-07-21 13:49:35
1753085973.77515,212.26,2025-07-21 13:49:35
1753085962.488345,388.41,2025-07-21 13:49:35
1753085962.488345,202.50,2025-07-21 13:49:36
1753085973.77515,162.25,2025-07-21 13:49:36
1753085962.488345,121.17,2025-07-21 13:49:36
1753085973.77515,181.40,2025-07-21 13:49:36
1753085962.488345,159.10,2025-07-21 13:49:36
1753085973.77515,131.20,2025-07-21 13:49:36
1753085976.889141,71.15,2025-07-21 13:49:37
1753085962.488345,324.50,2025-07-21 13:49:37
1753085962.488345,270.94,2025-07-21 13:49:37
1753085976.889141,100.62,2025-07-21 13:49:37
1753085962.488345,175.73,2025-07-21 13:49:37
1753085977.4441776,243.37,2025-07-21 13:49:37
1753085976.889141,157.50,2025-07-21 13:49:38
1753085962.488345,239.18,2025-07-21 13:49:38
1753085976.889141,71.15,2025-07-21 13:49:38
1753085977.4441776,262.39,2025-07-21 13:49:38
1753085962.488345,301.87,2025-07-21 13:49:38
1753085976.889141,71.15,2025-07-21 13:49:38
1753085962.488345,192.24,2025-07-21 13:49:39
1753085977.4441776,150.93,2025-07-21 13:49:39
1753085976.889141,71.15,2025-07-21 13:49:39
1753085962.488345,372.44,2025-07-21 13:49:39
1753085977.4441776,251.56,2025-07-21 13:49:39
1753085976.889141,90.00,2025-07-21 13:49:39
1753085977.4441776,180.00,2025-07-21 13:49:39
1753085976.889141,114.73,2025-07-21 13:49:40
1753085976.889141,63.64,2025-07-21 13:49:40
1753085976.889141,81.12,2025-07-21 13:49:40
1753085976.889141,100.62,2025-07-21 13:49:40
1753085976.889141,71.15,2025-07-21 13:49:40
1753085976.889141,81.12,2025-07-21 13:49:40
1753085980.9566715,213.45,2025-07-21 13:49:41
1753085976.889141,71.15,2025-07-21 13:49:41
1753085976.889141,81.12,2025-07-21 13:49:41
1753085980.9566715,360.00,2025-07-21 13:49:41
1753085976.889141,121.17,2025-07-21 13:49:41
1753085981.6552138,127.28,2025-07-21 13:49:41
1753085976.889141,71.15,2025-07-21 13:49:41
1753085981.946648,1110.05,2025-07-21 13:49:42
1753085976.889141,144.07,2025-07-21 13:49:42
1753085981.946648,1060.37,2025-07-21 13:49:42
1753085982.5722935,81.12,2025-07-21 13:49:42
1753085982.6365545,67.50,2025-07-21 13:49:42
1753085982.6365545,135.00,2025-07-21 13:49:42
1753085982.5722935,121.17,2025-07-21 13:49:43
1753085982.9291415,100.62,2025-07-21 13:49:43
1753085982.5722935,180.00,2025-07-21 13:49:43
1753085982.5722935,92.77,2025-07-21 13:49:43
1753085982.5722935,95.46,2025-07-21 13:49:43
1753085982.5722935,92.77,2025-07-21 13:49:44
1753085982.5722935,63.64,2025-07-21 13:49:44
1753085984.0228767,92.77,2025-07-21 13:49:44
1753085984.0228767,127.28,2025-07-21 13:49:44
1753085982.5722935,67.50,2025-07-21 13:49:44
1753085982.5722935,81.12,2025-07-21 13:49:44
1753085982.5722935,81.12,2025-07-21 13:49:44
1753085982.5722935,81.12,2025-07-21 13:49:45
1753085984.8896964,100.62,2025-07-21 13:49:45
1753085982.5722935,112.50,2025-07-21 13:49:45
1753085982.5722935,71.15,2025-07-21 13:49:45
1753085982.5722935,92.77,2025-07-21 13:49:45
1753085985.527287,71.15,2025-07-21 13:49:45
1753085982.5722935,90.00,2025-07-21 13:49:45
1753085985.527287,112.50,2025-07-21 13:49:46
1753085985.527287,159.10,2025-07-21 13:49:46
1753085985.527287,71.15,2025-07-21 13:49:46
1753085986.6403043,342.71,2025-07-21 13:49:46
1753085986.6403043,136.86,2025-07-21 13:49:46
1753085986.7690303,100.62,2025-07-21 13:49:46
1753085987.1818166,95.46,2025-07-21 13:49:47
1753085987.1818166,159.10,2025-07-21 13:49:47
1753085987.1818166,142.30,2025-07-21 13:49:47
1753085987.3362238,181.40,2025-07-21 13:49:47
1753085988.1745348,95.46,2025-07-21 13:49:48
1753085988.1745348,90.00,2025-07-21 13:49:48
1753085986.9675093,67.50,2025-07-21 13:49:48
1753085988.1745348,81.12,2025-07-21 13:49:48
1753085988.2460644,71.15,2025-07-21 13:49:48
1753085988.772467,71.15,2025-07-21 13:49:48
1753085988.9878967,239.18,2025-07-21 13:49:49
1753085988.9878967,159.10,2025-07-21 13:49:49
1753085988.772467,71.15,2025-07-21 13:49:49
1753085988.9878967,207.44,2025-07-21 13:49:49
1753085988.772467,71.15,2025-07-21 13:49:49
1753085988.772467,81.12,2025-07-21 13:49:49
1753085990.1093328,63.64,2025-07-21 13:49:50
1753085990.312804,405.62,2025-07-21 13:49:50
1753085990.312804,175.73,2025-07-21 13:49:50
1753085990.312804,81.12,2025-07-21 13:49:50
1753085990.7646642,114.73,2025-07-21 13:49:50
1753085990.8329499,495.51,2025-07-21 13:49:50
1753085990.7646642,63.64,2025-07-21 13:49:51
1753085991.2328823,112.50,2025-07-21 13:49:51
1753085991.2328823,185.54,2025-07-21 13:49:51
1753085991.2328823,420.33,2025-07-21 13:49:51
1753085991.2328823,136.86,2025-07-21 13:49:51
1753085991.2328823,203.75,2025-07-21 13:49:52
1753085991.2328823,63.64,2025-07-21 13:49:52
1753085991.2328823,159.10,2025-07-21 13:49:52
1753085991.2328823,112.50,2025-07-21 13:49:52
1753085992.7880008,92.77,2025-07-21 13:49:52
1753085991.2328823,181.40,2025-07-21 13:49:52
1753085991.2328823,112.50,2025-07-21 13:49:53
1753085991.2328823,262.39,2025-07-21 13:49:53
1753085991.2328823,207.44,2025-07-21 13:49:53
1753085991.2328823,181.40,2025-07-21 13:49:53
1753085991.2328823,362.80,2025-07-21 13:49:53
1753085991.2328823,114.73,2025-07-21 13:49:54
1753085991.2328823,203.75,2025-07-21 13:49:54
1753085991.2328823,201.25,2025-07-21 13:49:54
1753085991.2328823,278.31,2025-07-21 13:49:54
1753085991.2328823,67.50,2025-07-21 13:49:54
1753085991.2328823,114.73,2025-07-21 13:49:55
1753085991.2328823,136.86,2025-07-21 13:49:55
1753085995.124893,67.50,2025-07-21 13:49:55
1753085995.1920774,71.15,2025-07-21 13:49:55
1753085991.2328823,100.62,2025-07-21 13:49:55
1753085991.2328823,181.40,2025-07-21 13:49:55
1753085991.2328823,81.12,2025-07-21 13:49:55
1753085991.2328823,81.12,2025-07-21 13:49:56
1753085991.2328823,142.30,2025-07-21 13:49:56
1753085991.2328823,90.00,2025-07-21 13:49:56
1753085991.2328823,121.17,2025-07-21 13:49:56
1753085991.2328823,142.30,2025-07-21 13:49:56
1753085991.2328823,112.50,2025-07-21 13:49:56
1753085996.911581,90.00,2025-07-21 13:49:57
1753085996.911581,71.15,2025-07-21 13:49:57
1753085991.2328823,239.18,2025-07-21 13:49:57
1753085991.2328823,180.00,2025-07-21 13:49:57
1753085991.2328823,175.73,2025-07-21 13:49:57
1753085991.2328823,67.50,2025-07-21 13:49:57
1753085997.5044396,67.50,2025-07-21 13:49:58
1753085991.2328823,92.77,2025-07-21 13:49:58
1753085998.1020305,63.64,2025-07-21 13:49:58
1753085991.2328823,114.73,2025-07-21 13:49:58
1753085991.2328823,144.07,2025-07-21 13:49:58
1753085991.2328823,127.28,2025-07-21 13:49:58
1753085991.2328823,162.25,2025-07-21 13:49:59
1753085999.0338428,63.64,2025-07-21 13:49:59
1753085991.2328823,159.10,2025-07-21 13:49:59
1753085991.2328823,203.75,2025-07-21 13:49:59
1753085991.2328823,121.17,2025-07-21 13:49:59
1753085991.2328823,175.73,2025-07-21 13:50:00
1753085991.2328823,63.64,2025-07-21 13:50:00
1753085991.2328823,362.80,2025-07-21 13:50:00
1753085991.2328823,157.50,2025-07-21 13:50:00
1753085991.2328823,352.18,2025-07-21 13:50:00
1753085991.2328823,131.20,2025-07-21 13:50:01
1753085991.2328823,71.15,2025-07-21 13:50:01
1753086001.7898555,159.10,2025-07-21 13:50:01
1753086001.7898555,284.60,2025-07-21 13:50:02
1753086001.7898555,127.28,2025-07-21 13:50:02
1753086001.7898555,159.10,2025-07-21 13:50:02
1753086001.7898555,270.94,2025-07-21 13:50:02
1753086001.7898555,180.00,2025-07-21 13:50:03
1753086001.7898555,81.12,2025-07-21 13:50:03
1753086001.7898555,442.05,2025-07-21 13:50:03
1753086003.390885,855.00,2025-07-21 13:50:03
1753086001.7898555,524.79,2025-07-21 13:50:03
1753086001.7898555,384.48,2025-07-21 13:50:04
1753086004.222167,100.62,2025-07-21 13:50:04
1753086006.937084,292.50,2025-07-21 13:50:07
1753086006.937084,318.20,2025-07-21 13:50:07
1753086007.0450182,248.52,2025-07-21 13:50:07
1753086007.459307,428.09,2025-07-21 13:50:07
1753086007.459307,340.49,2025-07-21 13:50:07
1753086007.459307,112.50,2025-07-21 13:50:07
1753086007.459307,63.64,2025-07-21 13:50:07
1753086008.140063,225.00,2025-07-21 13:50:08
1753086008.140063,63.64,2025-07-21 13:50:08
1753086008.140063,92.77,2025-07-21 13:50:08
1753086008.140063,234.91,2025-07-21 13:50:08
1753086008.8006742,832.50,2025-07-21 13:50:08
1753086008.8006742,564.30,2025-07-21 13:50:08
1753086009.0125291,181.40,2025-07-21 13:50:09
1753086009.315437,420.33,2025-07-21 13:50:09
1753086009.315437,513.57,2025-07-21 13:50:09
1753086009.315437,647.83,2025-07-21 13:50:09
1753086009.8984952,95.46,2025-07-21 13:50:09
1753086010.2969556,556.62,2025-07-21 13:50:10
1753086010.7332835,159.10,2025-07-21 13:50:10
1753086010.7332835,474.64,2025-07-21 13:50:10
1753086011.3430803,142.30,2025-07-21 13:50:11
1753086011.3430803,81.12,2025-07-21 13:50:11
1753086011.648996,100.62,2025-07-21 13:50:11
1753086011.648996,136.86,2025-07-21 13:50:11
1753086012.806331,63.64,2025-07-21 13:50:12
1753086013.025521,595.72,2025-07-21 13:50:13
1753086013.535519,114.73,2025-07-21 13:50:13
1753086013.469986,159.10,2025-07-21 13:50:13
1753086013.7337213,81.12,2025-07-21 13:50:13
1753086013.9941123,254.56,2025-07-21 13:50:14
1753086013.469986,234.91,2025-07-21 13:50:14
1753086013.9941123,181.40,2025-07-21 13:50:14
1753086013.7337213,683.20,2025-07-21 13:50:14
1753086013.7337213,71.15,2025-07-21 13:50:14
1753086014.2857275,67.50,2025-07-21 13:50:14
1753086013.469986,112.50,2025-07-21 13:50:14
1753086014.2857275,114.73,2025-07-21 13:50:14
1753086013.7337213,764.01,2025-07-21 13:50:14
1753086013.469986,142.30,2025-07-21 13:50:15
1753086013.469986,63.64,2025-07-21 13:50:15
1753086013.7337213,711.51,2025-07-21 13:50:15
1753086013.7337213,81.12,2025-07-21 13:50:15
1753086013.7337213,71.15,2025-07-21 13:50:15
1753086013.469986,213.45,2025-07-21 13:50:15
1753086013.7337213,726.30,2025-07-21 13:50:15
1753086015.1748514,131.20,2025-07-21 13:50:15
1753086013.7337213,67.50,2025-07-21 13:50:15
1753086015.7629771,655.98,2025-07-21 13:50:15
1753086015.7629771,95.46,2025-07-21 13:50:15
1753086013.7337213,67.50,2025-07-21 13:50:15
1753086015.8048482,67.50,2025-07-21 13:50:16
1753086013.7337213,788.78,2025-07-21 13:50:16
1753086015.7629771,63.64,2025-07-21 13:50:16
1753086015.902853,114.73,2025-07-21 13:50:16
1753086013.7337213,640.36,2025-07-21 13:50:16
1753086013.7337213,990.26,2025-07-21 13:50:16
1753086015.902853,142.30,2025-07-21 13:50:16
1753086013.7337213,578.47,2025-07-21 13:50:16
1753086015.8048482,67.50,2025-07-21 13:50:16
1753086013.8029723,898.31,2025-07-21 13:50:16
1753086015.7629771,112.50,2025-07-21 13:50:16
1753086013.8029723,911.18,2025-07-21 13:50:17
1753086017.0620513,293.36,2025-07-21 13:50:17
1753086017.0620513,392.95,2025-07-21 13:50:17
1753086017.0620513,284.60,2025-07-21 13:50:17
1753086017.0620513,271.87,2025-07-21 13:50:17
1753086017.0620513,1120.94,2025-07-21 13:50:17
1753086017.0620513,986.93,2025-07-21 13:50:17
1753086017.0620513,942.05,2025-07-21 13:50:17
1753086017.5738845,159.10,2025-07-21 13:50:17
1753086017.5738845,63.64,2025-07-21 13:50:17
1753086017.854282,925.79,2025-07-21 13:50:18
1753086017.0620513,855.30,2025-07-21 13:50:18
1753086017.0620513,231.65,2025-07-21 13:50:18
1753086017.5738845,63.64,2025-07-21 13:50:18
1753086018.0194778,81.12,2025-07-21 13:50:18
1753086017.5738845,112.50,2025-07-21 13:50:18
1753086018.2839127,81.12,2025-07-21 13:50:18
